CrashID,State,Day,Month,Year,Hour,Minute,Crash_Type,Bus_Involvement,Heavy_Rigid_Truck_Involvement,Articulated_Truck_Involvement,Speed_Limit,Road_User,Gender,Age
6201603100008,TAS,10,3,2016,18,10,Single,No,No,No,100,Passenger,Female,26
3201603110045,QLD,11,3,2016,7,0,Single,No,No,No,100,Passenger,Male,74
1201603110066,NSW,11,3,2016,10,30,Pedestrian,No,No,No,60,Pedestrian,Female,65
1201603110068,NSW,11,3,2016,12,0,Multiple,No,No,No,60,Motorcycle rider,Male,59
1201603110067,NSW,11,3,2016,14,30,Multiple,No,Yes,No,100,Driver,Male,32
3201603110046,QLD,11,3,2016,23,0,Single,No,No,No,60,Driver,Male,21
4201603120012,SA,12,3,2016,6,10,Multiple,No,No,No,90,Passenger,Male,41
4201603120013,SA,12,3,2016,6,30,Single,No,No,No,50,Motorcycle rider,Male,31
1201603120069,NSW,12,3,2016,7,40,Multiple,No,Yes,No,80,Driver,Female,22
2201603120066,VIC,12,3,2016,10,5,Single,No,No,No,50,Motorcycle rider,Male,44
6201603120009,TAS,12,3,2016,12,25,Single,No,No,No,100,Motorcycle rider,Male,24
5201603120036,WA,12,3,2016,15,15,Single,No,No,No,110,Motorcycle rider,Male,29
3201603130047,QLD,13,3,2016,2,0,Single,No,No,No,60,Motorcycle rider,Male,33
1201603130070,NSW,13,3,2016,10,30,Multiple,No,No,No,100,Driver,Male,82
1201603130071,NSW,13,3,2016,17,50,Multiple,No,No,No,110,Motorcycle rider,Male,18
2201603140067,VIC,14,3,2016,10,40,Multiple,No,No,No,80,Motorcycle rider,Male,69
2201603140068,VIC,14,3,2016,11,10,Single,No,No,No,100,Bicyclist,Male,66
3201603140048,QLD,14,3,2016,18,0,Multiple,No,No,No,80,Bicyclist,Male,42
3201603140049,QLD,14,3,2016,21,0,Single,No,No,No,60,Motorcycle rider,Male,44
4201603150014,SA,15,3,2016,10,30,Multiple,No,No,Yes,100,Bicyclist,Male,61
1201603150072,NSW,15,3,2016,15,40,Multiple,Yes,No,No,60,Driver,Male,20
2201603150069,VIC,15,3,2016,16,12,Single,No,No,No,50,Motorcycle rider,Male,58
5201603150037,WA,15,3,2016,21,7,Single,No,No,No,110,Driver,Male,48
1201603150073,NSW,15,3,2016,22,30,Multiple,No,No,Yes,80,Driver,Male,19
3201603160050,QLD,16,3,2016,8,0,Multiple,No,No,No,60,Driver,Male,88
7201603160007,NT,16,3,2016,13,20,Multiple,No,No,Yes,130,Motorcycle rider,Male,27
1201603170074,NSW,17,3,2016,7,30,Multiple,No,No,Yes,100,Driver,Male,37
3201603170051,QLD,17,3,2016,14,0,Pedestrian,No,No,No,50,Pedestrian,Male,92
2201603180070,VIC,18,3,2016,13,9,Single,No,No,No,110,Driver,Male,83
1201603180075,NSW,18,3,2016,17,45,Single,No,No,No,100,Driver,Female,49
7201603180008,NT,18,3,2016,21,0,Single,No,No,No,110,Driver,Male,30
1201603190076,NSW,19,3,2016,3,15,Single,No,No,No,100,Driver,Male,17
2201603190071,VIC,19,3,2016,4,0,Single,No,No,No,90,Driver,Male,23
5201603190038,WA,19,3,2016,10,45,Single,No,No,No,110,Motorcycle rider,Male,48
1201603200078,NSW,20,3,2016,1,20,Single,No,No,No,70,Driver,Male,76
6201603200010,TAS,20,3,2016,13,37,Multiple,No,No,No,50,Driver,Male,77
1201603200077,NSW,20,3,2016,20,35,Multiple,No,No,No,100,Driver,Male,38
3201603210052,QLD,21,3,2016,1,0,Single,No,No,No,100,Driver,Male,19
1201603210080,NSW,21,3,2016,14,30,Multiple,No,Yes,No,110,Driver,Male,26
2201603210072,VIC,21,3,2016,14,40,Multiple,No,No,No,100,Passenger,Female,80
5201603210039,WA,21,3,2016,15,30,Multiple,Yes,No,No,110,Driver,Male,70
1201603210079,NSW,21,3,2016,17,34,Multiple,No,Yes,No,80,Driver,Female,25
2201603210073,VIC,21,3,2016,20,58,Single,No,No,No,70,Motorcycle rider,Male,26
3201603220053,QLD,22,3,2016,15,0,Pedestrian,No,No,No,50,Pedestrian,Male,1
1201603220081,NSW,22,3,2016,16,55,Multiple,No,Yes,No,50,Driver,Male,88
5201603230040,WA,23,3,2016,21,0,Multiple,No,No,Yes,110,Driver,Female,24
1201603240082,NSW,24,3,2016,2,44,Multiple,No,No,Yes,100,Driver,Male,27
5201603240041,WA,24,3,2016,6,30,Single,No,No,No,60,Motorcycle rider,Male,36
2201603240074,VIC,24,3,2016,8,30,Multiple,No,No,No,60,Passenger,Male,82
5201603250042,WA,25,3,2016,12,30,Multiple,No,Yes,No,110,Driver,Male,46
7201603260009,NT,26,3,2016,5,30,Single,No,No,No,130,Driver,Male,37
5201603280043,WA,28,3,2016,12,10,Single,No,No,No,80,Motorcycle rider,Male,33
1201603280083,NSW,28,3,2016,13,20,Multiple,No,No,No,100,Driver,Female,44
4201603280015,SA,28,3,2016,15,20,Multiple,No,No,No,80,Driver,Female,76
2201603290075,VIC,29,3,2016,3,32,Single,No,No,No,80,Driver,Male,20
5201603290044,WA,29,3,2016,10,15,Multiple,No,No,No,60,Bicyclist,Female,69
1201603290084,NSW,29,3,2016,13,0,Single,No,No,No,80,Driver,Male,82
1201603290084,NSW,29,3,2016,13,0,Single,No,No,No,80,Passenger,Female,84
5201603290045,WA,29,3,2016,15,0,Multiple,No,No,No,60,Bicyclist,Male,43
3201603290054,QLD,29,3,2016,17,0,Single,No,No,No,60,Bicyclist,Male,78
1201603300085,NSW,30,3,2016,15,40,Multiple,No,No,No,100,Driver,Female,69
3201603310055,QLD,31,3,2016,14,0,Single,No,No,No,70,Motorcycle rider,Male,45
3201604010056,QLD,1,4,2016,18,0,Multiple,No,No,No,70,Motorcycle rider,Male,40
1201604010086,NSW,1,4,2016,23,35,Pedestrian,No,No,No,70,Pedestrian,Male,20
1201604020087,NSW,2,4,2016,8,45,Single,No,No,No,80,Driver,Female,69
3201604020057,QLD,2,4,2016,23,0,Single,No,No,No,100,Passenger,Male,16
3201604020057,QLD,2,4,2016,23,0,Single,No,No,No,100,Passenger,Male,18
1201604030090,NSW,3,4,2016,10,0,Single,Yes,No,No,50,Passenger,Female,93
3201604030059,QLD,3,4,2016,11,0,Multiple,No,No,No,110,Motorcycle rider,Male,43
3201604030058,QLD,3,4,2016,12,0,Multiple,No,No,No,100,Driver,Male,58
1201604030088,NSW,3,4,2016,13,55,Single,No,No,No,100,Motorcycle rider,Male,48
1201604030089,NSW,3,4,2016,14,40,Single,No,No,No,100,Motorcycle rider,Male,51
4201604040016,SA,4,4,2016,19,40,Multiple,No,No,No,100,Driver,Female,23
5201604040046,WA,4,4,2016,19,1,Multiple,Yes,No,No,60,Motorcycle rider,Male,45
1201604050091,NSW,5,4,2016,16,40,Multiple,No,No,Yes,110,Driver,Female,49
1201604050091,NSW,5,4,2016,16,40,Multiple,No,No,Yes,110,Passenger,Female,80
1201604070092,NSW,7,4,2016,9,20,Pedestrian,No,No,No,50,Pedestrian,Male,1
3201604070060,QLD,7,4,2016,10,0,Single,No,No,No,80,Motorcycle rider,Male,33
3201604080061,QLD,8,4,2016,7,0,Multiple,No,No,No,100,Driver,Male,58
6201604080011,TAS,8,4,2016,9,30,Single,No,Yes,Yes,80,Driver,Male,51
3201604080062,QLD,8,4,2016,10,0,Single,No,No,No,70,Driver,Male,83
2201604080076,VIC,8,4,2016,12,25,Multiple,No,No,No,70,Motorcycle rider,Male,29
5201604080047,WA,8,4,2016,17,10,Multiple,No,No,No,50,Pedestrian,Male,1
1201604090093,NSW,9,4,2016,2,40,Multiple,No,No,No,100,Driver,Male,71
1201604090094,NSW,9,4,2016,10,26,Multiple,No,No,Yes,100,Driver,Male,47
1201604090095,NSW,9,4,2016,20,0,Single,No,No,No,60,Motorcycle rider,Male,20
3201604100063,QLD,10,4,2016,4,0,Multiple,No,No,Yes,100,Passenger,Male,59
3201604100064,QLD,10,4,2016,15,0,Single,No,No,No,100,Driver,Female,50
1201604110096,NSW,11,4,2016,7,15,Pedestrian,No,No,No,60,Pedestrian,Female,82
3201604110065,QLD,11,4,2016,9,0,Multiple,No,No,Yes,70,Motorcycle rider,Male,29
1201604110097,NSW,11,4,2016,15,29,Multiple,No,No,No,100,Driver,Male,32
1201604110097,NSW,11,4,2016,15,29,Multiple,No,No,No,100,Driver,Male,76
1201604120098,NSW,12,4,2016,6,18,Multiple,No,No,Yes,100,Driver,Female,54
1201604120099,NSW,12,4,2016,9,30,Multiple,No,No,Yes,110,Driver,Female,18
4201604120017,SA,12,4,2016,11,30,Multiple,No,No,No,80,Passenger,Male,75
3201604120066,QLD,12,4,2016,12,0,Single,No,No,No,50,Driver,Male,91
4201604120018,SA,12,4,2016,12,25,Single,No,No,No,80,Driver,Female,82
7201604120010,NT,12,4,2016,13,0,Single,No,No,No,110,Passenger,Female,32
2201604120077,VIC,12,4,2016,17,5,Multiple,No,No,No,60,Motorcycle rider,Male,28
1201604130101,NSW,13,4,2016,6,0,Single,No,No,No,100,Driver,Male,49
2201604130078,VIC,13,4,2016,8,50,Pedestrian,No,No,No,50,Pedestrian,Male,48
1201604130100,NSW,13,4,2016,16,25,Single,No,No,No,100,Motorcycle rider,Male,46
3201604130067,QLD,13,4,2016,17,0,Pedestrian,No,No,No,50,Pedestrian,Male,31
5201604130048,WA,13,4,2016,20,55,Single,No,No,No, ,Driver,Male,20
4201604130019,SA,13,4,2016,22,0,Single,No,No,No,110,Driver,Female,47
2201604140079,VIC,14,4,2016,2,41,Single,No,No,No,100,Driver,Female,28
2201604140080,VIC,14,4,2016,7,0,Multiple,No,No,Yes,100,Driver,Female,60
7201604140011,NT,14,4,2016,18,25,Multiple,No,No,No,80,Driver,Male,68
3201604150068,QLD,15,4,2016,11,0,Multiple,No,No,No,60,Driver,Female,72
1201604150102,NSW,15,4,2016,15,30,Multiple,No,Yes,No,70,Motorcycle rider,Male,22
1201604150104,NSW,15,4,2016,17,17,Single,No,No,No,100,Driver,Male,22
5201604150049,WA,15,4,2016,17,41,Multiple,No,No,No,110,Driver,Female,33
1201604150103,NSW,15,4,2016,20,30,Single,No,No,No,100,Driver,Male,30
2201604150081,VIC,15,4,2016,20,10,Single,No,No,No,100,Driver,Male,23
3201604150069,QLD,15,4,2016,21,0,Single,No,No,No,70,Passenger,Male,17
2201604160082,VIC,16,4,2016,0,12,Multiple,No,No,Yes,110,Passenger,Female,74
2201604160082,VIC,16,4,2016,0,12,Multiple,No,No,Yes,110,Passenger,Male,82
2201604160082,VIC,16,4,2016,0,12,Multiple,No,No,Yes,110,Driver,Male,81
3201604160070,QLD,16,4,2016,7,0,Multiple,No,No,No,100,Motorcycle rider,Male,60
4201604170020,SA,17,4,2016,12,35,Multiple,No,Yes,No,110,Passenger,Male,70
4201604170020,SA,17,4,2016,12,35,Multiple,No,Yes,No,110,Passenger,Female,5
4201604170020,SA,17,4,2016,12,35,Multiple,No,Yes,No,110,Driver,Female,69
4201604170020,SA,17,4,2016,12,35,Multiple,No,Yes,No,110,Passenger,Female,10
5201604170050,WA,17,4,2016,12,36,Single,No,No,No,110,Passenger,Male,10
5201604170051,WA,17,4,2016,12,52,Multiple,No,No,No,50,Driver,Male,19
5201604170051,WA,17,4,2016,12,52,Multiple,No,No,No,50,Passenger,Male,19
1201604170105,NSW,17,4,2016,14,0,Single,No,No,No,80,Passenger,Male,13
1201604170106,NSW,17,4,2016,17,0,Single,No,No,No,80,Driver,Male,26
1201604170107,NSW,17,4,2016,17,55,Pedestrian,No,No,No,60,Pedestrian,Male,62
1201604180108,NSW,18,4,2016,8,15,Multiple,No,No,No,100,Driver,Male,23
5201604190052,WA,19,4,2016,8,0,Single,No,No,No,110,Driver,Male,25
5201604190052,WA,19,4,2016,8,0,Single,No,No,No,110,Passenger,Female,18
4201604190021,SA,19,4,2016,9,10,Single,No,No,Yes,100,Driver,Male,24
1201604190109,NSW,19,4,2016,13,45,Single,No,No,No,110,Driver,Male,45
3201604200071,QLD,20,4,2016,9,0,Multiple,No,No,No,100,Driver,Male,96
3201604200071,QLD,20,4,2016,9,0,Multiple,No,No,No,100,Passenger,Female,91
7201604200012,NT,20,4,2016,13,4,Pedestrian,No,No,No,100,Pedestrian,Male,33
2201604200083,VIC,20,4,2016,15,30,Pedestrian,No,No,No,60,Pedestrian,Male,58
2201604200084,VIC,20,4,2016,15,24,Multiple,No,No,No,60,Motorcycle rider,Male,26
5201604200053,WA,20,4,2016,15,56,Multiple,No,No,No,110,Driver,Male,35
1201604210110,NSW,21,4,2016,5,20,Single,No,Yes,No,60,Driver,Male,27
3201604210072,QLD,21,4,2016,14,0,Single,No,No,No,80,Driver,Male,52
6201604210013,TAS,21,4,2016,15,14,Multiple,No,Yes,Yes,100,Driver,Female,36
6201604210013,TAS,21,4,2016,15,14,Multiple,No,Yes,Yes,100,Passenger,Female,60
6201604210012,TAS,21,4,2016,16,30,Multiple,No,No,No,90,Driver,Male,71
4201604220022,SA,22,4,2016,19,50,Single,No,No,No,50,Driver,Female,39
1201604230112,NSW,23,4,2016,0,40,Pedestrian,No,No,No,50,Pedestrian,Female,43
1201604230113,NSW,23,4,2016,1,53,Single,No,No,No,80,Driver,Female,17
1201604230111,NSW,23,4,2016,7,30,Single,No,No,No,110,Driver,Male,21
1201604230111,NSW,23,4,2016,7,30,Single,No,No,No,110,Passenger,Male,17
1201604230111,NSW,23,4,2016,7,30,Single,No,No,No,110,Passenger,Male,23
2201604230085,VIC,23,4,2016,14,32,Single,No,No,No,100,Passenger,Female,4
1201604240114,NSW,24,4,2016,4,35,Single,No,No,No,60,Driver,Male,47
3201604240073,QLD,24,4,2016,5,0,Single,No,No,No,70,Driver,Male,29
1201604240115,NSW,24,4,2016,11,25,Single,No,No,No,100,Driver,Male,77
2201604240086,VIC,24,4,2016,13,32,Multiple,No,No,No,60,Motorcycle rider,Male,21
6201604250014,TAS,25,4,2016,1,10,Single,No,No,No,80,Driver,Male,46
3201604250074,QLD,25,4,2016,7,0,Single,No,No,No,100,Motorcycle rider,Male,42
1201604250116,NSW,25,4,2016,19,45,Single,No,No,No,100,Driver,Male,53
1201604260121,NSW,26,4,2016,1,20,Single,No,No,No,50,Driver,Female,19
2201604260087,VIC,26,4,2016,6,50,Multiple,No,Yes,No,70,Driver,Male,53
1201604260117,NSW,26,4,2016,14,53,Pedestrian,No,No,No,40,Pedestrian,Male,81
1201604260120,NSW,26,4,2016,16,55,Pedestrian,No,No,No,60,Pedestrian,Female,15
1201604260118,NSW,26,4,2016,17,19,Pedestrian,No,No,No,50,Pedestrian,Male,2
1201604260119,NSW,26,4,2016,21,20,Multiple,No,No,No,40,Bicyclist,Male,79
5201604270054,WA,27,4,2016,18,0,Multiple,No,No,No,90,Pedestrian,Female,23
1201604280123,NSW,28,4,2016,0,20,Single,No,No,No,100,Driver,Male,23
6201604280015,TAS,28,4,2016,7,28,Single,No,No,No,100,Motorcycle rider,Male,17
1201604280122,NSW,28,4,2016,16,5,Multiple,Yes,No,No,60,Driver,Male,33
2201604290088,VIC,29,4,2016,6,55,Multiple,No,No,No,110,Driver,Male,61
2201604290089,VIC,29,4,2016,16,30,Multiple,No,No,No,100,Driver,Female,35
6201604290016,TAS,29,4,2016,21,5,Multiple,No,No,No,80,Driver,Male,29
1201604290124,NSW,29,4,2016,22,0,Single,No,No,No,100,Driver,Male,44
2201604300090,VIC,30,4,2016,0,51,Multiple,No,No,No,60,Driver,Female,33
1201604300125,NSW,30,4,2016,2,30,Single,No,No,No,100,Driver,Male,22
7201604300013,NT,30,4,2016,2,30,Single,No,No,No,60,Motorcycle rider,Male,43
5201605010055,WA,1,5,2016,8,0,Single,No,No,No,110,Driver,Male,40
3201605010075,QLD,1,5,2016,10,0,Single,No,No,No,100,Motorcycle rider,Male,60
3201605010076,QLD,1,5,2016,22,0,Single,No,No,No,40,Driver,Male,34
4201605020023,SA,2,5,2016,16,30,Multiple,No,Yes,No,70,Passenger,Male,83
2201605020091,VIC,2,5,2016,22,10,Multiple,No,No,No,110,Driver,Male,21
2201605030092,VIC,3,5,2016,19,45,Multiple,No,No,No,60,Driver,Male,40
1201605040126,NSW,4,5,2016,11,50,Multiple,No,Yes,No,80,Motorcycle rider,Male,46
2201605040093,VIC,4,5,2016,11,45,Multiple,No,No,No,60,Driver,Female,87
3201605040077,QLD,4,5,2016,14,0,Multiple,Yes,No,No,100,Driver,Male,82
2201605040094,VIC,4,5,2016,18,34,Pedestrian,No,No,No,50,Pedestrian,Female,61
5201605050056,WA,5,5,2016,5,4,Multiple,No,No,No,110,Driver,Male,38
3201605050078,QLD,5,5,2016,8,0,Multiple,No,No,No,80,Passenger,Male,84
3201605050078,QLD,5,5,2016,8,0,Multiple,No,No,No,80,Passenger,Female,79
1201605050127,NSW,5,5,2016,16,0,Single,No,No,No,110,Passenger,Male,1
3201605050079,QLD,5,5,2016,20,0,Single,No,No,No,60,Passenger,Female,54
2201605060095,VIC,6,5,2016,18,0,Pedestrian,Yes,No,No,60,Pedestrian,Male,59
2201605070096,VIC,7,5,2016,10,55,Multiple,No,No,No,100,Passenger,Male,31
5201605070057,WA,7,5,2016,15,35,Single,No,No,No,110,Driver,Male,70
2201605070097,VIC,7,5,2016,16,17,Single,No,No,No,80,Motorcycle rider,Male,47
5201605080058,WA,8,5,2016,17,45,Multiple,No,No,No,70,Motorcycle rider,Female,53
5201605080059,WA,8,5,2016,22,30,Single,No,No,No,50,Driver,Male,45
2201605090098,VIC,9,5,2016,8,10,Single,No,No,No,100,Driver,Female,19
4201605090024,SA,9,5,2016,22,20,Single,No,No,No,110,Driver,Male,28
1201605100129,NSW,10,5,2016,8,43,Multiple,No,Yes,No,90,Driver,Male,30
5201605100060,WA,10,5,2016,10,30,Single,No,Yes,No,110,Driver,Male,59
2201605100099,VIC,10,5,2016,12,4,Pedestrian,No,No,No,70,Pedestrian,Female,43
1201605100128,NSW,10,5,2016,17,40,Pedestrian,No,No,No,80,Pedestrian,Male,75
4201605110025,SA,11,5,2016,6,55,Single,No,No,No,50,Bicyclist,Male,93
3201605110080,QLD,11,5,2016,18,0,Multiple,No,No,No,100,Driver,Male,58
4201605120026,SA,12,5,2016,13,49,Single,No,No,Yes,110,Driver,Male,39
5201605120061,WA,12,5,2016,14,57,Multiple,No,Yes,No,110,Passenger,Male,35
1201605120130,NSW,12,5,2016,17,30,Multiple,No,No,No,100,Driver,Male,52
1201605120131,NSW,12,5,2016,20,43,Pedestrian,No,No,No,50,Pedestrian,Male,40
6201605120017,TAS,12,5,2016,23,22,Single,No,No,No,100,Driver,Male,39
1201605130133,NSW,13,5,2016,5,15,Single,No,No,No,50,Driver,Male,76
1201605130132,NSW,13,5,2016,6,23,Multiple,No,Yes,No,70,Motorcycle rider,Male,49
5201605130062,WA,13,5,2016,6,53,Pedestrian,No,No,No,60,Pedestrian,Male,80
2201605130100,VIC,13,5,2016,7,28,Multiple,No,No,No,90,Driver,Male,27
1201605130134,NSW,13,5,2016,23,25,Single,No,No,No,100,Passenger,Male,68
1201605130134,NSW,13,5,2016,23,25,Single,No,No,No,100,Passenger,Male,16
1201605140135,NSW,14,5,2016,19,56,Multiple,No,No,No,80,Driver,Female,89
1201605150136,NSW,15,5,2016,15,30,Multiple,No,No,No,90,Motorcycle rider,Male,60
4201605150027,SA,15,5,2016,15,35,Single,No,No,No,50,Passenger,Female,92
7201605150014,NT,15,5,2016,17,0,Single,No,No,No,110,Passenger,Male,7
3201605150081,QLD,15,5,2016,20,0,Multiple,No,No,No,60,Motorcycle rider,Male,57
1201605160137,NSW,16,5,2016,4,30,Multiple,No,Yes,No,80,Passenger,Female,67
2201605160101,VIC,16,5,2016,6,55,Pedestrian,No,Yes,No,60,Pedestrian,Male,63
2201605160102,VIC,16,5,2016,9,10,Multiple,No,No,No,80,Driver,Female,61
1201605160138,NSW,16,5,2016,10,49,Single,No,No,No,80,Driver,Male,49
1201605160139,NSW,16,5,2016,12,0,Single,No,No,No,110,Passenger,Female,90
2201605160103,VIC,16,5,2016,14,3,Single,No,No,No,80,Motorcycle rider,Male,54
3201605160082,QLD,16,5,2016,15,0,Multiple,No,No,No,100,Driver,Male,26
3201605160082,QLD,16,5,2016,15,0,Multiple,No,No,No,100,Driver,Male,78
3201605160083,QLD,16,5,2016,15,0,Multiple,No,No,No,80,Motorcycle rider,Male,30
1201605170140,NSW,17,5,2016,0,17,Multiple,No,No,No,100,Motorcycle rider,Male,51
2201605170104,VIC,17,5,2016,8,49,Multiple,No,No,No,60,Driver,Male,38
2201605180105,VIC,18,5,2016,6,40,Multiple,No,No,No,80,Motorcycle rider,Male,36
3201605180084,QLD,18,5,2016,10,0,Pedestrian,No,No,No,50,Pedestrian,Female,85
3201605180085,QLD,18,5,2016,15,0,Multiple,No,No,No,60,Motorcycle rider,Male,55
5201605180063,WA,18,5,2016,19,50,Multiple,No,No,No,110,Driver,Male,38
5201605180063,WA,18,5,2016,19,50,Multiple,No,No,No,110,Driver,Female,32
1201605200141,NSW,20,5,2016,8,45,Pedestrian,No,Yes,No,60,Pedestrian,Female,60
2201605200106,VIC,20,5,2016,18,15,Multiple,No,No,No,60,Driver,Male,53
5201605200064,WA,20,5,2016,19,41,Single,No,No,No,100,Driver,Male,18
1201605210142,NSW,21,5,2016,0,20,Single,No,No,No,90,Driver,Male,23
1201605210143,NSW,21,5,2016,9,50,Multiple,No,No,No,80,Motorcycle rider,Male,36
3201605210086,QLD,21,5,2016,20,0,Multiple,No,No,Yes,80,Driver,Male,80
1201605210144,NSW,21,5,2016,21,45,Pedestrian,No,No,No,60,Pedestrian,Female,39
1201605210145,NSW,21,5,2016,21,57,Single,No,No,No,100,Driver,Male,27
1201605220148,NSW,22,5,2016,5,50,Single,No,No,No,80,Driver,Female,33
1201605220147,NSW,22,5,2016,6,0,Single,No,No,No,110,Driver,Male,24
3201605220087,QLD,22,5,2016,8,0,Single,No,No,No,100,Driver,Male,29
1201605220146,NSW,22,5,2016,18,20,Multiple,No,No,No,80,Driver,Male,48
2201605220107,VIC,22,5,2016,20,45,Single,No,No,No,50,Driver,Male,46
3201605230088,QLD,23,5,2016,10,0,Multiple,No,Yes,No,100,Driver,Female,23
3201605230088,QLD,23,5,2016,10,0,Multiple,No,Yes,No,100,Passenger,Female,18
2201605230108,VIC,23,5,2016,20,29,Multiple,No,No,No,50,Motorcycle rider,Male,32
4201605230028,SA,23,5,2016,20,55,Multiple,No,No,Yes,100,Passenger,Male,26
2201605240109,VIC,24,5,2016,8,37,Multiple,No,Yes,Yes,100,Driver,Male,48
1201605240149,NSW,24,5,2016,15,30,Multiple,No,No,No,50,Driver,Female,63
2201605240110,VIC,24,5,2016,20,15,Multiple,No,No,No,50,Passenger,Male,17
2201605240110,VIC,24,5,2016,20,15,Multiple,No,No,No,50,Driver,Male,19
3201605240089,QLD,24,5,2016,20,0,Pedestrian,No,No,No,60,Pedestrian,Male,50
3201605250090,QLD,25,5,2016,5,0,Pedestrian,No,No,No,60,Pedestrian,Male,79
